hhid,household_serial_no,taz,mgra,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty
855029,0,1716,7212,1,11847,0,1,1,6,6,0,0,0.928448276
855030,0,1716,7212,4,100161,2,1,2,3,8,0,0,5.809802784
855031,0,1716,7212,4,107700,0,1,1,6,6,0,0,8.440438871
855032,0,1716,7212,1,26925,0,1,1,6,5,0,0,2.110109718
855033,0,1716,7212,5,200322,0,1,1,4,2,0,0,15.6992163
855034,0,1716,7212,3,73882,0,1,1,4,4,0,0,5.790141066
855035,0,1716,7212,5,344640,2,2,2,1,2,0,0,19.99071926
855098,0,1745,7239,5,296175,2,2,2,1,9,0,0,17.17952436
855099,0,1745,7239,3,64620,0,2,1,6,5,0,0,5.064263323
855100,0,1745,7239,1,25848,0,1,2,5,2,0,0,1.499303944
855101,0,1745,7239,1,25848,0,1,2,5,2,0,0,1.499303944
855102,0,1745,7239,2,36402,0,0,1,6,3,0,0,2.852868339
855103,0,1745,7239,4,120624,0,1,2,7,3,0,0,6.99675174
855104,0,1745,7239,4,103392,0,1,1,4,9,0,0,8.102821317
855105,0,1745,7239,3,91760,0,1,1,4,9,0,0,7.191253918
855106,0,1745,7239,5,617121,0,2,2,5,9,0,0,35.79588167
855107,0,1745,7239,4,124932,2,1,3,1,9,0,0,5.751933702
855108,0,1745,7239,4,124932,2,1,3,1,9,0,0,5.751933702
855109,0,1745,7239,2,40926,0,1,2,5,2,0,0,2.373897912
855110,0,1745,7239,2,31017,0,2,1,4,2,0,0,2.430846395
855111,0,1745,7239,4,126547,0,1,1,4,5,0,0,9.917515674
855112,0,1745,7239,3,99191,0,1,2,5,9,0,0,5.753578886
855113,0,1745,7239,2,54948,0,2,2,5,6,0,0,3.187270302
855114,0,1745,7239,3,80775,0,1,1,4,9,0,0,6.330329154
855115,0,1745,7239,3,70005,0,1,1,4,9,0,0,5.486285266
855116,0,1745,7239,4,107700,0,0,1,4,6,0,0,8.440438871
855117,0,1745,7239,5,212169,0,2,2,7,5,0,0,12.30678654
855118,0,1745,7239,3,80775,0,1,1,6,9,0,0,6.330329154
855119,0,1745,7239,3,73236,0,1,1,4,5,0,0,5.739498433
855120,0,1745,7239,3,73236,0,1,1,4,5,0,0,5.739498433
855121,0,1745,7239,3,74313,0,1,1,6,6,0,0,5.823902821
855122,0,1745,7239,3,84436,0,1,1,4,6,0,0,6.617304075
855123,0,1745,7239,5,278404,0,2,2,7,9,0,0,16.1487529
855124,0,1745,7239,1,13247,0,0,1,4,9,0,0,1.038173981
855125,0,1745,7239,4,107700,0,2,1,4,8,0,0,8.440438871
855126,0,1745,7239,3,63112,0,1,1,6,9,0,0,4.946097179
855127,0,1745,7239,4,113085,2,1,2,1,6,0,0,6.559454756
855128,0,1745,7239,2,37695,0,1,1,4,6,0,0,2.954153605
855129,0,1745,7239,2,45772,0,3,2,5,5,0,0,2.655017401
855130,0,1745,7239,4,104684,0,1,1,4,7,0,0,8.204106583
855131,0,1689,7240,2,53634,2,0,2,1,2,0,0,3.111055684
855132,0,1689,7240,3,79482,0,2,2,7,7,0,0,4.610359629
855133,0,1689,7240,4,112008,0,2,2,7,3,0,0,6.496983759
855134,0,1689,7240,3,71082,2,2,2,1,2,0,0,4.123085847
855135,0,1689,7240,3,90575,0,2,2,7,7,0,0,5.253810905
855136,0,1689,7240,4,138933,0,2,2,7,9,0,0,8.058758701
855254,0,1655,7257,5,174904,0,1,1,4,8,0,0,13.70727273
855255,0,1655,7257,2,39752,0,0,1,4,9,0,0,3.115365987
855256,0,1655,7257,4,124932,0,1,1,6,2,0,0,9.790909091
855257,0,1655,7257,5,296175,2,2,2,1,9,0,0,17.17952436
855258,0,1655,7257,3,67851,0,1,1,6,6,0,0,5.317476489
855259,0,1655,7257,4,118470,0,1,1,6,9,0,0,9.284482759
855260,0,1655,7257,5,369411,0,0,1,4,9,0,0,28.95070533
855261,0,1655,7257,2,51696,0,1,1,6,6,0,0,4.051410658
855262,0,1655,7257,2,38772,0,0,1,4,9,0,0,3.038557994
855263,0,1655,7257,5,204630,0,2,2,5,3,0,0,11.86948956
855264,0,1655,7257,5,229077,0,2,2,5,9,0,0,13.28758121
855265,0,1655,7257,5,170166,0,1,2,5,6,0,0,9.870417633
855266,0,1655,7257,4,123208,0,1,1,4,9,0,0,9.655862069
855267,0,1655,7257,3,95853,0,1,1,6,9,0,0,7.511990596
855268,0,1655,7257,3,68497,0,1,1,4,9,0,0,5.368119122
855269,0,1655,7257,4,112008,0,2,2,7,3,0,0,6.496983759
855270,0,1655,7257,2,54927,0,1,1,6,8,0,0,4.304623824
855271,0,1655,7257,4,129240,0,1,1,4,2,0,0,10.12852665
855272,0,1655,7257,3,61378,0,0,1,4,6,0,0,4.810206113
855273,0,1655,7257,5,184167,0,2,2,5,9,0,0,10.6825406
855274,0,1655,7257,5,390412,2,2,2,1,9,0,0,22.64573666
855275,0,1655,7257,4,120624,0,1,2,7,3,0,0,6.99675174
855276,0,1655,7257,3,86160,0,1,1,4,3,0,0,6.752351097
855277,0,1655,7257,4,103392,2,2,2,1,9,0,0,5.997215777
855278,0,1655,7257,5,225168,2,2,2,1,9,0,0,13.06081148
855279,0,1655,7257,5,619598,0,1,1,4,9,0,0,48.55784483
855280,0,1655,7257,4,107700,0,1,1,6,9,0,0,8.440438871
855281,0,1655,7257,5,199245,0,2,2,5,9,0,0,11.55713457
855282,0,1655,7257,4,107700,0,1,1,4,6,0,0,8.440438871
855283,0,1655,7257,3,80990,0,2,1,4,2,0,0,6.347210031
855284,0,1655,7257,4,111900,0,2,3,5,2,0,0,5.151947514
855285,0,1655,7257,5,617121,0,2,2,5,9,0,0,35.79588167
855286,0,1655,7257,2,46526,0,1,1,6,7,0,0,3.646269592
855287,0,1655,7257,3,80775,0,1,1,6,6,0,0,6.330329154
855288,0,1655,7257,2,40926,0,1,1,4,6,0,0,3.207366771
855289,0,1655,7257,4,147333,2,1,2,1,9,0,0,8.546032483
855290,0,1655,7257,4,146472,0,1,1,6,8,0,0,11.47899687
855291,0,1655,7257,5,215400,0,2,2,5,9,0,0,12.49419954
855292,0,1655,7257,2,43080,0,1,1,6,2,0,0,3.376175549
855293,0,1655,7257,5,193860,0,2,2,5,3,0,0,11.24477958
855294,0,1655,7257,3,96930,0,1,1,6,4,0,0,7.596394984
855295,0,1655,7257,3,86160,0,1,1,6,8,0,0,6.752351097
855296,0,1655,7257,2,51157,0,1,1,6,8,0,0,4.009208464
855297,0,1655,7257,2,51157,0,1,1,6,8,0,0,4.009208464
855298,0,1655,7257,4,140010,0,2,2,7,2,0,0,8.121229698
855299,0,1655,7257,4,141733,2,2,2,1,9,0,0,8.221183295
855300,0,1655,7257,2,51049,0,0,1,6,2,0,0,4.000768025
855301,0,1655,7257,4,145395,0,1,1,4,9,0,0,11.39459248
855302,0,1655,7257,4,105330,0,2,1,6,2,0,0,8.254749216
855303,0,1655,7257,4,105330,0,2,1,6,2,0,0,8.254749216
855304,0,1655,7257,4,101238,0,1,1,6,9,0,0,7.934012539
855305,0,1655,7257,1,0,0,1,1,4,2,0,0,0
855306,0,1655,7257,5,155109,0,1,1,4,9,0,0,12.15592006
855307,0,1655,7257,4,109100,0,1,1,6,9,0,0,8.550164577
855308,0,1655,7257,3,80775,0,1,1,6,5,0,0,6.330329154
855309,0,1655,7257,3,66558,0,2,1,6,2,0,0,5.216191223
855310,0,1655,7257,4,127193,0,1,2,5,9,0,0,7.377824826
855311,0,1655,7257,2,34356,0,1,1,6,7,0,0,2.6925
855312,0,1655,7257,4,145395,2,2,2,1,2,0,0,8.433584687
855313,0,1655,7257,2,37910,0,0,1,6,9,0,0,2.971034483
855314,0,1655,7257,2,37910,0,0,1,6,9,0,0,2.971034483
855315,0,1655,7257,5,285405,2,2,2,1,2,0,0,16.55481439
855316,0,1655,7257,4,130317,0,2,1,6,9,0,0,10.21293103
855317,0,1655,7257,5,184167,0,1,1,4,9,0,0,14.43315047
855318,0,1655,7257,1,0,0,1,1,6,9,0,0,0
855319,0,1655,7257,4,107700,0,2,1,4,2,0,0,8.440438871
855320,0,1655,7257,5,161550,0,1,1,4,9,0,0,12.66065831
855321,0,1655,7257,1,13139,0,0,1,4,9,0,0,1.029733542
855322,0,1655,7257,4,126030,0,1,1,4,9,0,0,9.877001567
855323,0,1655,7257,5,235863,3,4,3,1,2,0,0,10.85925414
855324,0,1655,7257,4,145933,0,1,1,6,9,0,0,11.43679467
855325,0,1655,7257,1,12062,0,0,1,6,9,0,0,0.945329154
855326,0,1655,7257,2,48465,0,1,1,6,6,0,0,3.798197492
855327,0,1655,7257,5,202799,2,2,2,1,9,0,0,11.76328886
855328,0,1655,7257,2,40279,0,1,1,4,4,0,0,3.156724138
855329,0,1655,7257,5,247710,2,2,2,1,9,0,0,14.36832947
855330,0,1655,7257,4,102315,0,2,2,7,5,0,0,5.93474478
855331,0,1655,7257,2,36618,0,1,1,4,8,0,0,2.869749216
855332,0,1655,7257,1,24124,0,0,1,4,9,0,0,1.890658307
855333,0,1655,7257,4,138933,0,2,2,7,9,0,0,8.058758701
855334,0,1655,7257,4,148626,0,1,1,6,8,0,0,11.64780564
855335,0,1655,7257,5,194398,2,2,2,1,5,0,0,11.27601508
855336,0,1655,7257,5,162411,0,2,2,7,5,0,0,9.42062645
855337,0,1655,7257,4,129240,0,1,1,4,6,0,0,10.12852665
855338,0,1655,7257,4,129250,0,1,1,6,8,0,0,10.12937069
855339,0,1655,7257,2,38772,0,1,1,6,9,0,0,3.038557994
855340,0,1655,7257,4,149703,0,2,2,5,7,0,0,8.683468677
855341,0,1655,7257,4,107700,0,1,1,4,4,0,0,8.440438871
855342,0,1655,7257,4,107700,0,1,1,4,4,0,0,8.440438871
855343,0,1655,7257,3,75390,0,1,1,6,8,0,0,5.90830721
855344,0,1655,7257,5,220785,0,4,3,5,2,0,0,10.16505525
855345,0,1655,7257,4,118146,0,3,3,5,2,0,0,5.439544199
855346,0,1655,7257,5,265157,2,2,5,1,2,0,0,8.64267927
855347,0,1655,7257,5,151857,0,1,2,7,9,0,0,8.808410673
855348,0,1655,7257,5,151857,0,1,2,7,9,0,0,8.808410673
855349,0,1655,7257,1,18093,0,1,1,6,5,0,0,1.41799373
855350,0,1655,7257,5,150780,0,1,2,5,8,0,0,8.745939675
855351,0,1655,7257,5,150780,0,1,2,5,8,0,0,8.745939675
855352,0,1655,7257,3,70005,0,0,1,4,9,0,0,5.486285266
855353,0,1655,7257,5,193860,2,1,2,1,6,0,0,11.24477958
855354,0,1655,7257,3,86160,0,1,1,4,7,0,0,6.752351097
855355,0,1655,7257,4,107700,0,1,1,6,6,0,0,8.440438871
855356,0,1655,7257,4,119439,0,3,2,5,7,0,0,6.928033643
855357,0,1655,7257,4,101238,0,1,1,4,5,0,0,7.934012539
855358,0,1655,7257,5,202476,2,2,2,1,9,0,0,11.74454756
855359,0,1655,7257,5,278404,0,2,2,7,9,0,0,16.1487529
855360,0,1655,7257,5,278404,0,2,2,7,9,0,0,16.1487529
855361,0,1655,7257,4,129240,0,1,1,4,2,0,0,10.12852665
855362,0,1655,7257,4,131394,0,1,1,4,9,0,0,10.29733542
855363,0,1655,7257,4,109854,0,5,1,4,3,0,0,8.609247649
855364,0,1655,7257,5,161550,0,2,1,4,9,0,0,12.66065831
855365,0,1655,7257,5,183090,0,1,1,4,7,0,0,14.34874608
855366,0,1655,7257,5,183090,0,1,1,4,7,0,0,14.34874608
855367,0,1655,7257,5,182659,0,2,2,5,9,0,0,10.59508121
855368,0,1655,7257,5,686695,2,2,2,1,9,0,0,39.83150812
855369,0,1655,7257,5,179320,0,2,3,7,3,0,0,8.256008287
855370,0,1655,7257,4,119223,0,1,1,6,2,0,0,9.343565831
855371,0,1655,7257,4,107700,0,1,1,4,9,0,0,8.440438871
855372,0,1655,7257,4,107700,2,2,2,1,9,0,0,6.247099768
855373,0,1655,7257,5,235863,0,2,2,7,4,0,0,13.68114849
855374,0,1655,7257,4,129240,0,1,1,4,8,0,0,10.12852665
855375,0,1655,7257,2,33171,0,1,1,6,7,0,0,2.599655172
855376,0,1655,7257,4,144318,0,2,2,7,8,0,0,8.371113689
855377,0,1655,7257,4,133548,0,2,2,7,3,0,0,7.746403712
855378,0,1655,7257,5,269250,0,1,1,4,9,0,0,21.10109718
855379,0,1655,7257,4,130317,0,1,1,4,8,0,0,10.21293103
855380,0,1655,7257,5,398490,2,2,2,1,2,0,0,23.11426914
855381,0,1655,7257,5,1709306,3,3,3,1,2,0,0,78.69736188
855382,0,1655,7257,4,127086,2,2,2,1,3,0,0,7.371577726
855383,0,1655,7257,5,353256,0,2,2,7,2,0,0,20.49048724
855384,0,1655,7257,4,107700,0,2,1,4,8,0,0,8.440438871
855385,0,1655,7257,3,86160,0,1,1,6,9,0,0,6.752351097
855386,0,1655,7257,1,12170,0,0,1,4,9,0,0,0.953769592
855387,0,1655,7257,5,221269,2,1,2,1,9,0,0,12.83466647
855388,0,1655,7257,5,150780,0,0,1,6,7,0,0,11.81661442
855389,0,1655,7257,5,280020,0,1,2,7,9,0,0,16.2424594
855390,0,1655,7257,4,134194,0,0,1,6,9,0,0,10.51678683
855391,0,1655,7257,4,107700,0,1,1,6,6,0,0,8.440438871
855392,0,1655,7257,5,328485,0,1,1,4,2,0,0,25.74333856
855393,0,1655,7257,5,152233,2,1,2,1,9,0,0,8.830275522
855394,0,1655,7257,2,50619,0,2,1,6,9,0,0,3.96700627
855395,0,1655,7257,4,128163,0,1,1,4,6,0,0,10.04412226
855396,0,1655,7257,1,0,0,0,1,6,9,0,0,0
855397,0,1655,7257,3,99945,0,1,1,4,8,0,0,7.832727273
855398,0,1655,7257,5,441570,2,1,2,1,9,0,0,25.61310905
855399,0,1655,7257,5,241248,2,3,3,1,2,0,0,11.10718232
855400,0,1655,7257,5,241248,2,3,3,1,2,0,0,11.10718232
855401,0,1655,7257,4,136779,0,1,1,4,8,0,0,10.71935737
855402,0,1655,7257,5,189013,0,1,1,6,9,0,0,14.81297022
855693,0,1470,7321,5,248787,3,5,3,1,9,0,0,11.45428177
855694,0,1470,7321,2,52880,2,2,11,2,4,0,0,0.918705698
855695,0,1470,7321,5,269357,0,3,1,6,2,0,0,21.10953762
855696,0,1470,7321,2,33602,1,2,4,1,2,0,0,1.282534351
855697,0,1470,7321,5,650508,2,2,2,1,2,0,0,37.7324826
855698,0,1470,7321,5,650508,2,2,2,1,2,0,0,37.7324826
855699,0,1470,7321,4,113085,2,0,5,1,2,0,0,3.68595176
855700,0,1470,7321,4,113085,2,0,5,1,2,0,0,3.68595176
855701,0,1470,7321,5,327838,0,1,1,4,9,0,0,25.69269592
855702,0,1470,7321,3,85083,0,1,1,6,8,0,0,6.667946708
855703,0,1470,7321,5,400644,0,1,1,6,2,0,0,31.3984326
855704,0,1470,7321,3,80538,0,1,1,6,2,0,0,6.311760188
855705,0,1470,7321,5,232632,2,2,2,1,9,0,0,13.4937355
855706,0,1470,7321,4,124188,1,2,2,3,2,0,0,7.203530742
855707,0,1470,7321,5,273838,2,2,2,1,2,0,0,15.88387587
855708,0,1470,7321,3,71835,0,1,2,1,2,0,0,4.166815545
855709,0,1470,7321,2,54065,1,1,3,3,3,0,0,2.489198895
855710,0,1470,7321,5,182013,1,2,2,1,7,0,0,10.55759861
855711,0,1470,7321,5,247710,2,2,2,1,9,0,0,14.36832947
855712,0,1470,7321,2,52019,0,1,2,1,2,0,0,3.017349188
855713,0,1470,7321,5,269422,0,1,1,4,9,0,0,21.11460188
855714,0,1470,7321,5,239094,2,2,2,1,2,0,0,13.86856148
855715,0,1470,7321,5,168012,3,3,3,1,2,0,0,7.735359116
855716,0,1470,7321,5,224016,0,1,1,6,3,0,0,17.55611285
855717,0,1470,7321,3,97468,0,1,1,6,9,0,0,7.638597179
855718,0,1470,7321,4,133548,1,1,3,2,2,0,0,6.148618785
855719,0,1716,7326,4,125362,1,2,2,3,2,0,0,7.27162413
855720,0,1716,7326,5,232632,2,2,2,1,9,0,0,13.4937355
855721,0,1716,7326,5,323100,0,1,1,4,9,0,0,25.32131661
855722,0,1716,7326,3,84436,0,1,1,4,6,0,0,6.617304075
855723,0,1716,7326,5,269422,0,1,1,4,9,0,0,21.11460188
855724,0,1716,7326,5,187398,0,2,1,6,2,0,0,14.68636364
855725,0,1716,7326,1,26925,0,1,1,6,5,0,0,2.110109718
855726,0,1716,7326,5,160042,2,2,2,1,2,0,0,9.283190255
855782,0,1986,7449,5,183090,2,2,2,1,7,0,0,10.62006961
855783,0,1986,7449,3,96930,0,1,1,6,7,0,0,7.596394984
855784,0,1986,7449,5,166935,0,1,1,4,8,0,0,13.08268025
855785,0,1986,7449,1,13031,0,0,1,4,7,0,0,1.021293103
855786,0,1986,7449,1,13031,0,0,1,4,7,0,0,1.021293103
855787,0,1986,7449,5,296175,2,2,2,1,9,0,0,17.17952436
855788,0,1986,7449,1,0,0,0,1,4,7,0,0,0
855789,0,1986,7449,4,149703,0,1,1,4,3,0,0,11.73221003
855790,0,1986,7449,5,369411,0,0,1,4,9,0,0,28.95070533
855791,0,1986,7449,1,12600,0,1,1,6,9,0,0,0.987531348
855792,0,1986,7449,2,52880,2,2,11,2,4,0,0,0.918705698
855793,0,1986,7449,2,38772,0,0,1,4,9,0,0,3.038557994
855794,0,1986,7449,5,199245,0,2,2,5,9,0,0,11.55713457
855795,0,1986,7449,5,170166,0,1,2,5,6,0,0,9.870417633
855796,0,1986,7449,3,64620,0,1,1,6,8,0,0,5.064263323
855797,0,1986,7449,5,161550,0,3,3,7,5,0,0,7.437845304
855798,0,1986,7449,2,53850,0,1,1,4,7,0,0,4.220219436
855799,0,1986,7449,1,5923,0,0,1,4,9,0,0,0.464224138
855800,0,1986,7449,4,134625,0,3,1,4,6,0,0,10.55054859
855801,0,1986,7449,1,10770,0,0,1,6,9,0,0,0.844043887
855802,0,1986,7449,1,10770,0,0,1,6,9,0,0,0.844043887
855803,0,1986,7449,1,11847,0,0,1,4,9,0,0,0.928448276
855804,0,1986,7449,3,86160,0,1,1,4,9,0,0,6.752351097
855805,0,1986,7449,5,226170,0,1,1,4,6,0,0,17.72492163
855806,0,1986,7449,2,37695,0,1,1,4,9,0,0,2.954153605
855807,0,1986,7449,5,170381,2,3,3,3,2,0,0,7.844447514
855808,0,1986,7449,3,75390,0,1,1,4,2,0,0,5.90830721
855809,0,1986,7449,3,84006,0,0,1,6,9,0,0,6.58354232
855810,0,1986,7449,1,3123,0,1,1,6,9,0,0,0.244772727
855811,0,1986,7449,4,124932,0,1,1,6,9,0,0,9.790909091
855812,0,1986,7449,5,184167,0,2,2,5,9,0,0,10.6825406
855813,0,1986,7449,5,390412,2,2,2,1,9,0,0,22.64573666
855814,0,1986,7449,2,59235,0,1,1,4,9,0,0,4.642241379
855815,0,1986,7449,3,86160,0,1,1,4,3,0,0,6.752351097
855816,0,1986,7449,4,103392,2,2,2,1,9,0,0,5.997215777
855817,0,1986,7449,2,32956,0,1,1,4,3,0,0,2.582774295
855818,0,1986,7449,5,225168,2,2,2,1,9,0,0,13.06081148
855819,0,1986,7449,3,91545,0,1,1,4,9,0,0,7.174373041
855820,0,1986,7449,5,170166,0,1,1,4,7,0,0,13.33589342
855821,0,1986,7449,5,199245,0,2,2,5,9,0,0,11.55713457
855822,0,1986,7449,1,23478,0,1,1,4,6,0,0,1.840015674
855823,0,1986,7449,3,86160,0,1,1,4,4,0,0,6.752351097
855824,0,1986,7449,4,108992,0,1,1,4,2,0,0,8.541724138
855825,0,1986,7449,3,87237,2,2,2,1,9,0,0,5.060150812
855826,0,1986,7449,4,126547,0,1,1,4,2,0,0,9.917515674
855827,0,1986,7449,2,32310,0,0,1,6,9,0,0,2.532131661
855828,0,1986,7449,1,14001,0,0,1,6,9,0,0,1.097257053
855829,0,1986,7449,4,111900,0,2,3,5,2,0,0,5.151947514
855830,0,1986,7449,4,111900,0,2,3,5,2,0,0,5.151947514
855831,0,1986,7449,4,111900,0,2,3,5,2,0,0,5.151947514
855832,0,1986,7449,5,617121,0,2,2,5,9,0,0,35.79588167
855833,0,1986,7449,3,61604,1,1,2,3,6,0,0,3.573341067
855834,0,1986,7449,1,0,0,1,1,6,2,0,0,0
855835,0,1986,7449,3,87237,0,0,1,4,2,0,0,6.836755486
855836,0,1986,7449,4,107700,0,1,1,4,2,0,0,8.440438871
855837,0,1986,7449,1,11847,0,0,1,6,7,0,0,0.928448276
855838,0,1986,7449,5,201399,2,2,2,1,8,0,0,11.68207657
855839,0,1986,7449,2,54927,0,1,1,4,9,0,0,4.304623824
855840,0,1986,7449,3,86160,0,1,1,6,9,0,0,6.752351097
855841,0,1986,7449,3,70005,0,1,1,6,7,0,0,5.486285266
855842,0,1986,7449,3,97683,0,1,1,6,9,0,0,7.655478056
855843,0,1986,7449,3,93699,0,1,1,6,2,0,0,7.343181818
855844,0,1986,7449,2,59235,0,1,1,6,8,0,0,4.642241379
855845,0,1986,7449,3,90468,0,1,1,6,9,0,0,7.089968652
855846,0,1986,7449,2,38772,0,1,1,4,7,0,0,3.038557994
855847,0,1986,7449,5,226170,0,2,2,5,3,0,0,13.11890951
855848,0,1986,7449,1,14216,0,3,1,6,2,0,0,1.114137931
855849,0,1986,7449,3,80775,0,1,1,6,5,0,0,6.330329154
855850,0,1986,7449,5,268496,0,2,2,5,7,0,0,15.57401972
855851,0,1986,7449,1,17555,0,0,1,4,8,0,0,1.375791536
855852,0,1986,7449,5,306945,0,1,1,4,3,0,0,24.05525078
855853,0,1986,7449,4,127193,0,1,2,5,9,0,0,7.377824826
855854,0,1986,7449,3,75390,0,1,1,4,2,0,0,5.90830721
855855,0,1986,7449,2,39741,0,0,1,6,8,0,0,3.114521944
855856,0,1986,7449,3,70005,0,1,1,4,9,0,0,5.486285266
855857,0,1986,7449,4,130317,0,2,1,6,9,0,0,10.21293103
855858,0,1986,7449,4,129240,0,1,1,4,8,0,0,10.12852665
855859,0,1986,7449,4,107700,0,2,1,4,2,0,0,8.440438871
855860,0,1986,7449,4,103392,2,2,2,1,7,0,0,5.997215777
855861,0,1986,7449,1,13139,0,0,1,4,9,0,0,1.029733542
855862,0,1986,7449,1,0,0,0,1,6,9,0,0,0
855863,0,1986,7449,1,0,0,0,1,6,9,0,0,0
855864,0,1986,7449,5,158319,0,1,1,4,8,0,0,12.40744514
855865,0,1986,7449,4,126030,0,1,1,4,9,0,0,9.877001567
855866,0,1986,7449,5,235863,3,4,3,1,2,0,0,10.85925414
855867,0,1986,7449,3,71082,0,2,2,7,5,0,0,4.123085847
855868,0,1986,7449,1,12062,0,0,1,6,9,0,0,0.945329154
855869,0,1986,7449,1,12062,0,0,1,6,9,0,0,0.945329154
855870,0,1986,7449,1,12062,0,0,1,6,9,0,0,0.945329154
855871,0,1986,7449,2,43080,0,1,1,4,9,0,0,3.376175549
855872,0,1986,7449,1,22832,0,1,1,6,9,0,0,1.789373041
855873,0,1986,7449,5,177705,0,1,1,4,9,0,0,13.92672414
855874,0,1986,7449,3,92622,0,1,1,4,7,0,0,7.258777429
855875,0,1986,7449,5,202799,2,2,2,1,9,0,0,11.76328886
855876,0,1986,7449,5,247710,2,2,2,1,9,0,0,14.36832947
855877,0,1986,7449,2,43080,0,1,1,6,9,0,0,3.376175549
855878,0,1986,7449,5,214323,2,1,2,1,9,0,0,12.43172854
855879,0,1986,7449,2,54388,0,1,1,6,6,0,0,4.26242163
855880,0,1986,7449,5,194398,2,2,2,1,5,0,0,11.27601508
855881,0,1986,7449,5,162411,0,2,2,7,5,0,0,9.42062645
855882,0,1986,7449,4,129240,0,1,1,4,6,0,0,10.12852665
855883,0,1986,7449,2,54603,0,1,1,4,7,0,0,4.279302508
855884,0,1986,7449,3,73236,0,1,1,4,5,0,0,5.739498433
855885,0,1986,7449,3,73236,0,1,1,4,5,0,0,5.739498433
855886,0,1986,7449,2,38772,0,1,1,6,9,0,0,3.038557994
855887,0,1986,7449,4,107700,0,1,1,4,4,0,0,8.440438871
855888,0,1986,7449,4,107700,0,1,1,4,4,0,0,8.440438871
855889,0,1986,7449,3,62466,0,1,1,4,9,0,0,4.895454545
855890,0,1986,7449,2,35541,2,1,2,1,9,0,0,2.061542923
855891,0,1986,7449,1,26171,0,2,1,6,2,0,0,2.051026646
855892,0,1986,7449,3,86160,0,1,1,6,7,0,0,6.752351097
855893,0,1986,7449,3,75390,0,1,1,6,8,0,0,5.90830721
855894,0,1986,7449,5,269250,0,1,1,4,9,0,0,21.10109718
855895,0,1986,7449,3,84436,0,1,1,4,6,0,0,6.617304075
855896,0,1986,7449,5,159396,2,3,2,1,2,0,0,9.245707657
855897,0,1986,7449,5,226266,0,2,1,4,8,0,0,17.73251803
855898,0,1986,7449,5,206353,0,1,2,7,8,0,0,11.96944316
855899,0,1986,7449,5,151857,0,1,2,7,9,0,0,8.808410673
855900,0,1986,7449,5,150780,0,1,2,5,8,0,0,8.745939675
855901,0,1986,7449,3,70005,0,0,1,4,9,0,0,5.486285266
855902,0,1986,7449,3,70005,0,0,1,4,9,0,0,5.486285266
855903,0,1986,7449,3,61389,0,1,1,6,6,0,0,4.811050157
855904,0,1986,7449,3,76790,0,1,1,4,8,0,0,6.018032915
855905,0,1986,7449,3,86160,0,1,1,4,7,0,0,6.752351097
855906,0,1986,7449,4,107700,0,1,1,6,6,0,0,8.440438871
855907,0,1986,7449,4,119439,0,3,2,5,7,0,0,6.928033643
855908,0,1986,7449,3,94237,2,2,2,1,2,0,0,5.466212297
855909,0,1986,7449,4,101238,0,1,1,4,5,0,0,7.934012539
855910,0,1986,7449,4,107700,0,1,1,4,5,0,0,8.440438871
855911,0,1986,7449,5,202476,2,2,2,1,9,0,0,11.74454756
855912,0,1986,7449,2,54173,0,2,1,4,8,0,0,4.245540752
855913,0,1986,7449,2,32310,0,1,1,6,7,0,0,2.532131661
855914,0,1986,7449,5,278404,0,2,2,7,9,0,0,16.1487529
855915,0,1986,7449,5,278404,0,2,2,7,9,0,0,16.1487529
855916,0,1986,7449,4,129240,0,1,1,4,2,0,0,10.12852665
855917,0,1986,7449,5,161550,0,2,1,4,9,0,0,12.66065831
855918,0,1986,7449,5,174527,2,1,2,1,2,0,0,10.12342517
855919,0,1986,7449,3,81852,0,1,1,4,5,0,0,6.414733542
855920,0,1986,7449,5,183090,0,1,1,4,7,0,0,14.34874608
855921,0,1986,7449,5,183090,0,1,1,4,7,0,0,14.34874608
855922,0,1986,7449,5,183090,0,1,1,4,7,0,0,14.34874608
855923,0,1986,7449,5,182659,0,2,2,5,9,0,0,10.59508121
855924,0,1986,7449,3,93052,0,1,1,6,2,0,0,7.292539185
855925,0,1986,7449,5,686695,2,2,2,1,9,0,0,39.83150812
855926,0,1986,7449,3,65912,2,2,2,3,4,0,0,3.823225058
855927,0,1986,7449,5,156165,0,1,1,6,3,0,0,12.23863636
855928,0,1986,7449,4,107700,0,1,1,4,9,0,0,8.440438871
855929,0,1986,7449,3,96930,0,1,1,4,9,0,0,7.596394984
855930,0,1986,7449,1,12493,0,0,1,4,9,0,0,0.979090909
855931,0,1986,7449,4,129240,0,1,1,4,8,0,0,10.12852665
855932,0,1986,7449,5,311899,0,1,2,7,5,0,0,18.09160093
855933,0,1986,7449,1,14001,0,0,1,6,9,0,0,1.097257053
855934,0,1986,7449,4,102315,0,2,2,5,8,0,0,5.93474478
855935,0,1986,7449,5,161560,0,1,1,4,9,0,0,12.66150235
855936,0,1986,7449,4,129455,0,1,1,6,8,0,0,10.14540752
855937,0,1986,7449,5,205330,0,2,3,5,8,0,0,9.453501381
855938,0,1986,7449,5,353256,0,2,2,7,2,0,0,20.49048724
855939,0,1986,7449,2,30156,0,0,1,4,9,0,0,2.363322884
855940,0,1986,7449,1,14970,0,1,1,6,2,0,0,1.173221003
